# Parametros: {"consol_min_bars": 8, "consol_max_bars": 100, "consol_max_range_pct": 10, "consol_atr_ratio": 0.5, "consol_body_ratio": 0.5, "consol_max_outside_bars": 3, "lookforward_bars": 100, "max_price_range_pct": 10, "entry_mode": "swing_confirmation", "position_mode": "sequential", "swing_bars": 3, "sl_mode": "swing_previous"}
# Fecha: 2026-02-05T01:51:09.038280
zona_num;fecha_inicio;fecha_fin;precio_min;precio_max;rango_pct;direccion_breakout;precio_breakout;modo_entrada;precio_entrada;offset_barras;resultado;pnl_r;r_multiple;alcanzo_2r;alcanzo_3r;barras_cierre;velas_en_zona;duracion_horas;score
70;2026-01-13 04:25;2026-01-13 10:30;91717,5;92882,7;1,26;UP;92968,7;Swing Confirm;93504,6;13;SKIPPED;0,0;0,0;No;No;0;74;6,1;0.0
71;2026-01-13 19:05;2026-01-14 00:40;94920,3;95774,6;0,9;DOWN;94884,1;Swing Confirm;94965,8;18;SKIPPED;0,0;0,0;No;No;0;68;5,6;0.0
72;2026-01-14 00:55;2026-01-14 02:45;94509,0;95214,8;0,74;UP;95241,9;Swing Confirm;95050,7;14;SKIPPED;0,0;0,0;No;No;0;23;1,8;0.0
73;2026-01-14 02:55;2026-01-14 03:35;94955,6;95317,5;0,38;DOWN;94942,5;Swing Confirm;94983,0;12;SKIPPED;0,0;0,0;No;No;0;9;0,7;0.0
74;2026-01-14 03:45;2026-01-14 06:45;94792,2;95266,6;0,5;DOWN;94759,9;Swing Confirm;95050,4;12;SKIPPED;0,0;0,0;No;No;0;37;3,0;0.0
75;2026-01-14 15:45;2026-01-14 17:25;97252,2;97673,5;0,43;DOWN;97189,5;Swing Confirm;96916,5;12;SKIPPED;0,0;0,0;No;No;0;21;1,7;0.0
76;2026-01-14 18:10;2026-01-14 19:20;96656,4;97329,5;0,69;DOWN;96508,8;Swing Confirm;96458,0;10;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
77;2026-01-14 20:20;2026-01-14 22:15;96023,0;96683,5;0,69;DOWN;95861,8;Swing Confirm;96218,5;14;SKIPPED;0,0;0,0;No;No;0;24;1,9;0.0
78;2026-01-14 22:35;2026-01-14 23:20;95714,3;96365,7;0,68;UP;96394,2;Swing Confirm;96448,8;9;SKIPPED;0,0;0,0;No;No;0;10;0,8;0.0
79;2026-01-14 23:30;2026-01-15 02:30;96105,6;96535,2;0,45;UP;96555,0;Swing Confirm;96536,3;13;SKIPPED;0,0;0,0;No;No;0;37;3,0;0.0
80;2026-01-15 02:40;2026-01-15 04:30;96235,2;96799,9;0,59;UP;96929,9;Swing Confirm;96771,3;16;SKIPPED;0,0;0,0;No;No;0;23;1,8;0.0
81;2026-01-15 05:05;2026-01-15 06:35;96627,0;96962,0;0,35;DOWN;96573,9;Swing Confirm;96591,3;8;SKIPPED;0,0;0,0;No;No;0;19;1,5;0.0
82;2026-01-15 06:40;2026-01-15 07:40;96460,0;96732,0;0,28;UP;96893,0;Swing Confirm;96878,2;7;SKIPPED;0,0;0,0;No;No;0;13;1,0;0.0
83;2026-01-15 07:50;2026-01-15 09:30;96417,3;97113,1;0,72;DOWN;96147,0;Swing Confirm;96203,8;7;SKIPPED;0,0;0,0;No;No;0;21;1,7;0.0
84;2026-01-15 16:05;2026-01-15 16:45;95246,4;95590,1;0,36;UP;95606,7;Swing Confirm;95659,4;5;SKIPPED;0,0;0,0;No;No;0;9;0,7;0.0
85;2026-01-15 17:15;2026-01-15 22:35;95336,0;95835,0;0,52;DOWN;95296,6;Swing Confirm;95185,5;9;SKIPPED;0,0;0,0;No;No;0;65;5,3;0.0
86;2026-01-15 23:10;2026-01-16 00:50;95072,9;95645,1;0,6;UP;95694,4;Swing Confirm;95619,0;7;SKIPPED;0,0;0,0;No;No;0;21;1,7;0.0
87;2026-01-16 01:05;2026-01-16 05:15;95385,5;95819,0;0,45;DOWN;95373,0;Swing Confirm;95453,7;28;SKIPPED;0,0;0,0;No;No;0;51;4,2;0.0
88;2026-01-16 05:20;2026-01-16 10:15;94825,2;95767,4;0,99;DOWN;94668,9;Swing Confirm;94860,0;14;SKIPPED;0,0;0,0;No;No;0;60;4,9;0.0
89;2026-01-16 11:40;2026-01-16 12:55;94524,2;95123,5;0,63;UP;95175,0;Swing Confirm;94902,1;15;SKIPPED;0,0;0,0;No;No;0;16;1,2;0.0
90;2026-01-16 13:00;2026-01-16 14:10;94882,2;95206,5;0,34;DOWN;94821,5;Swing Confirm;94962,4;5;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
91;2026-01-16 14:15;2026-01-16 15:25;94629,7;95106,6;0,5;UP;95120,2;Swing Confirm;95397,0;11;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
92;2026-01-16 15:45;2026-01-17 00:00;95139,4;95557,6;0,44;DOWN;95290,4;Swing Confirm;95275,2;4;SKIPPED;0,0;0,0;No;No;0;100;8,2;0.0
93;2026-01-17 00:05;2026-01-17 01:00;95149,4;95341,3;0,2;DOWN;95088,3;Swing Confirm;95034,3;9;SKIPPED;0,0;0,0;No;No;0;12;0,9;0.0
94;2026-01-17 01:35;2026-01-17 08:35;94967,9;95366,7;0,42;UP;95381,0;Swing Confirm;95402,3;7;SKIPPED;0,0;0,0;No;No;0;85;7,0;0.0
95;2026-01-17 10:25;2026-01-17 11:30;95227,0;95555,4;0,34;DOWN;95197,5;Swing Confirm;95322,8;13;SKIPPED;0,0;0,0;No;No;0;14;1,1;0.0
96;2026-01-17 11:35;2026-01-17 13:05;95164,0;95405,0;0,25;UP;95406,4;Swing Confirm;95256,0;22;SKIPPED;0,0;0,0;No;No;0;19;1,5;0.0
97;2026-01-17 13:35;2026-01-17 14:15;95301,2;95420,0;0,12;DOWN;95294,8;Swing Confirm;95233,6;6;SKIPPED;0,0;0,0;No;No;0;9;0,7;0.0
98;2026-01-17 16:05;2026-01-17 17:10;95077,9;95378,9;0,32;DOWN;95028,5;Swing Confirm;95137,7;7;SKIPPED;0,0;0,0;No;No;0;14;1,1;0.0
99;2026-01-17 17:20;2026-01-17 21:25;94816,4;95200,0;0,4;DOWN;94882,6;Swing Confirm;95116,9;18;SKIPPED;0,0;0,0;No;No;0;50;4,1;0.0
100;2026-01-17 22:35;2026-01-18 02:30;95000,0;95220,0;0,23;DOWN;94996,3;Swing Confirm;95134,0;15;SKIPPED;0,0;0,0;No;No;0;48;3,9;0.0
101;2026-01-18 02:35;2026-01-18 03:25;94973,9;95072,9;0,1;UP;95123,2;Swing Confirm;95175,5;9;SKIPPED;0,0;0,0;No;No;0;11;0,8;0.0
102;2026-01-18 03:30;2026-01-18 04:30;95054,4;95210,0;0,16;UP;95240,2;Swing Confirm;95104,0;7;SKIPPED;0,0;0,0;No;No;0;13;1,0;0.0
103;2026-01-18 08:20;2026-01-18 12:15;94840,9;95339,9;0,52;UP;95377,2;Swing Confirm;95427,8;9;SKIPPED;0,0;0,0;No;No;0;48;3,9;0.0
104;2026-01-18 21:05;2026-01-19 02:45;92321,7;92765,3;0,48;UP;92780,1;Swing Confirm;92979,1;19;SKIPPED;0,0;0,0;No;No;0;69;5,7;0.0
105;2026-01-19 03:30;2026-01-19 11:45;92648,3;93314,0;0,72;UP;93317,1;Swing Confirm;93300,2;5;SKIPPED;0,0;0,0;No;No;0;100;8,2;0.0
106;2026-01-19 12:05;2026-01-19 13:10;93036,5;93354,0;0,34;DOWN;93017,7;Swing Confirm;92976,6;8;SKIPPED;0,0;0,0;No;No;0;14;1,1;0.0
107;2026-01-19 13:15;2026-01-19 15:00;92869,7;93158,7;0,31;UP;93165,0;Swing Confirm;92955,3;15;SKIPPED;0,0;0,0;No;No;0;22;1,8;0.0
108;2026-01-19 15:05;2026-01-19 16:10;93011,4;93299,9;0,31;DOWN;93005,8;Swing Confirm;92782,6;16;SKIPPED;0,0;0,0;No;No;0;14;1,1;0.0
109;2026-01-19 16:15;2026-01-19 17:25;92656,8;93066,7;0,44;DOWN;92521,9;Swing Confirm;92637,8;10;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
110;2026-01-19 18:15;2026-01-19 23:50;92015,9;92847,1;0,9;DOWN;91601,9;Swing Confirm;91683,2;9;SKIPPED;0,0;0,0;No;No;0;68;5,6;0.0
111;2026-01-20 01:55;2026-01-20 05:15;90610,1;91241,6;0,69;UP;91315,3;Swing Confirm;91158,7;19;SKIPPED;0,0;0,0;No;No;0;41;3,3;0.0
112;2026-01-20 05:20;2026-01-20 06:00;91100,0;91341,0;0,26;UP;91356,5;Swing Confirm;91158,7;14;SKIPPED;0,0;0,0;No;No;0;9;0,7;0.0
113;2026-01-20 06:05;2026-01-20 07:15;91056,3;91415,9;0,39;DOWN;91018,9;Swing Confirm;90984,4;11;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
114;2026-01-20 08:20;2026-01-20 09:45;90200,0;91339,0;1,25;DOWN;89916,0;Swing Confirm;90320,5;9;SKIPPED;0,0;0,0;No;No;0;18;1,4;0.0
115;2026-01-20 15:05;2026-01-20 17:30;87773,1;89826,0;2,31;DOWN;88509,8;Swing Confirm;88379,9;16;SKIPPED;0,0;0,0;No;No;0;30;2,4;0.0
116;2026-01-20 19:20;2026-01-20 20:45;88202,2;89092,0;1,0;UP;89134,6;Swing Confirm;89022,7;10;SKIPPED;0,0;0,0;No;No;0;18;1,4;0.0
117;2026-01-20 20:50;2026-01-20 22:40;88944,1;89560,0;0,69;UP;89568,4;Swing Confirm;89866,2;13;SKIPPED;0,0;0,0;No;No;0;23;1,8;0.0
118;2026-01-21 02:20;2026-01-21 06:50;88904,0;89634,0;0,82;DOWN;88750,9;Swing Confirm;88771,2;17;SKIPPED;0,0;0,0;No;No;0;55;4,5;0.0
119;2026-01-21 07:20;2026-01-21 08:00;88168,0;88888,3;0,81;UP;88896,2;Swing Confirm;88778,2;10;SKIPPED;0,0;0,0;No;No;0;9;0,7;0.0
120;2026-01-21 16:30;2026-01-21 17:35;89868,0;90361,5;0,55;DOWN;89723,8;Swing Confirm;89976,6;6;SKIPPED;0,0;0,0;No;No;0;14;1,1;0.0
121;2026-01-21 18:50;2026-01-21 19:35;89311,5;89936,1;0,7;UP;89948,2;Swing Confirm;90056,1;5;SKIPPED;0,0;0,0;No;No;0;10;0,8;0.0
122;2026-01-21 20:00;2026-01-22 04:15;89650,1;90337,9;0,76;DOWN;89956,3;Swing Confirm;90009,5;6;SKIPPED;0,0;0,0;No;No;0;100;8,2;0.0
123;2026-01-22 04:20;2026-01-22 08:35;89689,5;90296,8;0,67;DOWN;89583,3;Swing Confirm;89438,1;10;SKIPPED;0,0;0,0;No;No;0;52;4,2;0.0
124;2026-01-22 15:45;2026-01-22 20:30;89104,0;89790,1;0,77;UP;89797,0;Swing Confirm;89776,0;9;SKIPPED;0,0;0,0;No;No;0;58;4,8;0.0
125;2026-01-22 22:00;2026-01-22 23:10;89600,0;90061,5;0,51;DOWN;89582,5;Swing Confirm;89543,2;9;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
126;2026-01-22 23:15;2026-01-23 00:05;89806,3;90062,7;0,29;DOWN;89779,5;Swing Confirm;89543,2;13;SKIPPED;0,0;0,0;No;No;0;11;0,8;0.0
127;2026-01-23 00:10;2026-01-23 03:15;89353,3;89857,0;0,56;DOWN;89287,7;Swing Confirm;89274,1;7;SKIPPED;0,0;0,0;No;No;0;38;3,1;0.0
128;2026-01-23 03:30;2026-01-23 04:40;88879,7;89374,0;0,55;DOWN;88951,4;Swing Confirm;89048,4;10;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
129;2026-01-23 04:50;2026-01-23 06:05;88806,8;89160,0;0,4;UP;89163,6;Swing Confirm;89255,3;20;SKIPPED;0,0;0,0;No;No;0;16;1,2;0.0
130;2026-01-23 06:10;2026-01-23 09:00;89042,0;89408,6;0,41;UP;89431,6;Swing Confirm;88926,3;15;SKIPPED;0,0;0,0;No;No;0;35;2,8;0.0
131;2026-01-23 15:45;2026-01-23 22:00;89162,0;89786,7;0,7;UP;89799,1;Swing Confirm;89739,1;11;SKIPPED;0,0;0,0;No;No;0;76;6,2;0.0
132;2026-01-23 22:20;2026-01-24 01:15;89576,8;89883,4;0,34;DOWN;89543,1;Swing Confirm;89573,1;9;SKIPPED;0,0;0,0;No;No;0;36;2,9;0.0
133;2026-01-24 01:20;2026-01-24 02:15;89533,8;89642,7;0,12;DOWN;89530,2;Swing Confirm;89573,1;8;SKIPPED;0,0;0,0;No;No;0;12;0,9;0.0
134;2026-01-24 02:35;2026-01-24 07:00;89513,6;89650,0;0,15;DOWN;89496,3;Swing Confirm;89493,9;7;SKIPPED;0,0;0,0;No;No;0;54;4,4;0.0
135;2026-01-24 07:15;2026-01-24 09:10;89105,7;89539,7;0,49;UP;89399,9;Swing Confirm;89207,1;27;SKIPPED;0,0;0,0;No;No;0;24;1,9;0.0
136;2026-01-24 09:15;2026-01-24 10:30;89338,2;89464,0;0,14;DOWN;89320,5;Swing Confirm;89350,1;22;SKIPPED;0,0;0,0;No;No;0;16;1,2;0.0
137;2026-01-24 10:45;2026-01-24 12:55;89113,2;89373,7;0,29;UP;89376,0;Swing Confirm;89270,6;17;SKIPPED;0,0;0,0;No;No;0;27;2,2;0.0
138;2026-01-24 14:10;2026-01-24 15:20;89222,0;89366,8;0,16;UP;89357,0;Swing Confirm;89297,0;11;SKIPPED;0,0;0,0;No;No;0;15;1,2;0.0
139;2026-01-24 17:45;2026-01-24 18:50;89250,0;89440,0;0,21;DOWN;89177,1;Swing Confirm;89191,7;8;SKIPPED;0,0;0,0;No;No;0;14;1,1;0.0
140;2026-01-24 19:00;2026-01-24 22:10;89028,4;89271,8;0,27;DOWN;89019,6;Swing Confirm;88921,0;13;SKIPPED;0,0;0,0;No;No;0;39;3,2;0.0
141;2026-01-24 22:40;2026-01-24 23:30;88802,2;89040,8;0,27;DOWN;88749,9;Swing Confirm;88804,7;10;SKIPPED;0,0;0,0;No;No;0;11;0,8;0.0
142;2026-01-24 23:35;2026-01-25 00:30;88867,5;89074,5;0,23;DOWN;88863,9;Swing Confirm;88804,7;15;SKIPPED;0,0;0,0;No;No;0;12;0,9;0.0
143;2026-01-25 02:30;2026-01-25 03:35;88367,1;88753,1;0,44;DOWN;88276,1;Swing Confirm;88327,0;7;SKIPPED;0,0;0,0;No;No;0;14;1,1;0.0
